"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","correctness","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","cp1","q1","q2","q3"
"22030309293747740",0,0,1,196722,668,3302001,11,4,48,13,24,44,48,17,11,119,146,4,9,256,13,16,10,18,0,415,47,23,50,51,82,0.3,0,0,0,0,1,1,0,0,1,0,0.666666666666667,0,1,1
"22030309295451470",0,0,1,87919,395,2380813,11,4,50,12,23,4,28,27,12,117,139,2,9,46,10,2,0,2,0,184,0,84,40,39,48,0.8,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"22030309302051724",0,0,1,27952,423,281163,11,4,44,11,31,8,12,9,25,177,141,5,11,27,7,2,3,3,0,215,0,29,59,51,69,0.5,1,0,1,1,0,1,1,0,0,0,0.666666666666667,0,1,1
"22030309303819780",0,0,1,111060,560,669669,11,4,50,12,24,5,30,8,11,122,212,3,9,147,12,5,0,0,0,315,0,47,46,41,111,0.4,1,0,1,1,0,1,0,0,0,0,0.666666666666667,0,1,1
"22030309333840316",0,0,1,0,334,403357,9,4,40,11,20,16,0,0,11,93,115,1,9,81,7,8,6,2,0,142,0,22,87,24,59,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"22030309365546104",0,0,1,103862,453,4228217,11,4,48,12,27,22,31,20,11,124,139,4,9,84,8,12,6,4,0,261,0,40,49,43,60,0.5,1,1,1,1,0,0,0,0,1,0,0.666666666666667,0,1,1
"22030309365918148",0,0,1,48297,300,535946,11,4,43,11,22,8,16,15,11,118,81,2,9,33,6,4,2,2,0,134,0,11,59,37,59,0.7,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"22030309392915740",0,0,1,30514,267,268560,11,4,40,11,22,6,18,3,17,113,72,2,9,20,6,2,0,4,0,143,0,9,32,29,54,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"22030309460326420",0,0,1,89566,524,993420,11,4,51,12,25,17,44,18,12,117,230,4,9,61,11,8,2,7,0,232,0,57,48,58,129,0.3,1,0,0,0,0,0,0,1,1,0,0.666666666666667,0,1,1
"22030309495197464",0,0,1,120372,677,603772,11,4,51,12,26,11,40,15,18,141,295,5,9,133,9,6,0,5,0,416,0,46,52,59,104,0.3,0,0,1,1,0,0,0,1,0,0,1,1,1,1
"22030310041957644",0,0,1,75892,416,640229,11,4,44,12,22,5,39,9,11,118,141,1,9,74,8,3,0,2,0,203,0,24,84,46,59,0.6,1,0,0,1,0,1,0,1,1,1,1,1,1,1
"22030310104730804",1,0,1,18238,387,194374,10,3,39,11,23,0,15,8,19,167,136,1,10,23,7,0,0,0,0,174,0,22,51,49,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22030310151829056",0,0,1,58081,398,460638,10,3,45,11,23,0,36,11,12,97,120,2,12,100,7,0,0,0,0,235,0,27,44,29,63,0.5,1,0,1,1,1,0,1,0,0,0,1,1,1,1
"22030310151997700",0,0,1,61387,480,590785,10,3,43,11,27,0,36,13,20,157,137,3,9,96,8,0,0,0,0,283,0,22,56,44,75,0.4,1,1,0,0,1,0,0,0,1,0,0.666666666666667,0,1,1
"22030310175468690",0,0,1,58764,338,596596,11,4,45,11,26,8,26,14,11,129,97,3,9,32,8,3,0,5,0,174,0,8,51,41,64,0.5,1,0,0,1,0,1,0,1,1,0,0.666666666666667,0,1,1
"22030310230993164",0,0,1,40681,246,897463,11,4,40,11,21,2,12,6,12,114,65,2,9,17,6,2,0,0,0,125,0,6,35,38,42,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030310245157536",0,0,1,40602,276,421850,10,3,42,11,25,0,13,14,16,94,101,3,9,16,9,0,0,0,0,159,0,13,29,31,44,0.3,0,1,0,0,1,0,0,0,1,0,0.666666666666667,0,1,1
"22030310283468748",0,0,1,64554,275,530404,10,3,42,11,23,0,11,9,11,121,85,2,9,20,6,0,0,0,0,137,0,10,39,39,50,0.8,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"22030310315043080",0,0,1,126106,524,912644,11,4,47,11,29,9,36,8,18,131,152,6,9,146,8,6,3,0,0,291,0,32,68,41,92,0.7,1,0,1,1,1,1,0,0,1,1,1,1,1,1
"22030310324991644",1,0,1,208133,518,1345637,11,4,50,12,27,4,39,20,11,148,205,5,9,67,9,2,2,0,0,228,0,59,80,53,98,0.6,1,0,1,1,0,1,0,1,1,0,1,1,1,1
"22030310414828530",0,0,1,54123,627,370800,10,3,43,11,30,0,34,16,14,151,295,2,9,96,9,0,0,0,0,312,0,41,102,70,102,0.4,1,0,1,0,0,1,0,0,1,0,0.666666666666667,0,1,1
"22030310421612760",1,1,1,29724,280,281190,11,4,41,11,24,2,11,18,12,112,85,2,9,20,8,0,2,0,0,123,0,9,41,34,73,0.5,1,0,1,1,1,0,1,0,0,0,1,1,1,1
"22030310440373084",0,0,1,96943,608,926105,11,4,56,13,32,21,42,36,13,114,229,13,10,117,12,13,4,4,0,259,33,56,62,46,152,0.5,1,0,1,0,0,1,0,1,1,0,1,1,1,1
"22030310451309416",0,0,1,45401,396,471125,11,4,46,11,26,5,21,18,14,129,134,4,9,52,9,0,0,5,0,180,0,13,54,46,103,0.4,0,0,0,0,1,1,0,1,1,0,1,1,1,1
"22030310533630304",1,0,1,311199,283,721514,10,3,45,11,23,0,23,10,11,99,88,3,9,33,6,0,0,0,0,163,0,8,35,28,49,0.8,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"22030310542403680",0,0,1,1116959,307,1597489,11,4,46,12,25,2,26,14,14,96,93,3,9,41,8,2,0,0,0,162,6,14,44,33,48,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030311042082576",0,0,1,109946,316,759875,11,4,47,12,26,8,25,10,12,103,102,3,9,34,9,4,2,2,0,162,0,18,39,25,72,0.6,1,1,1,0,1,1,0,1,0,0,1,1,1,1
"22030311070130930",0,0,1,34393,308,419198,11,4,46,12,24,10,10,5,15,125,95,3,9,28,7,4,4,2,0,158,0,18,39,44,49,0.3,0,0,1,0,1,0,0,1,0,0,1,1,1,1
"22030311124474990",0,0,1,0,429,297838,9,4,40,11,23,8,0,0,16,103,244,1,9,40,7,2,0,6,0,267,0,13,47,25,77,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030311270496868",0,0,1,118858,289,600516,11,4,46,11,29,2,16,6,12,110,96,3,9,27,7,2,0,0,0,138,0,10,46,36,59,0.7,1,0,0,1,1,1,0,1,1,1,0.666666666666667,0,1,1
"22030311281974330",0,0,1,91366,462,706779,11,4,46,12,26,10,30,26,11,108,171,4,9,81,11,2,6,2,0,188,0,93,92,28,61,0.7,1,1,1,1,0,0,1,1,1,0,0.666666666666667,0,1,1
"22030311302109028",0,0,1,49738,288,311631,10,3,41,11,21,0,21,12,11,116,78,2,9,30,8,0,0,0,0,134,0,7,43,42,62,0.9,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"22030311310962920",0,0,1,35693,646,340405,10,3,48,11,31,0,25,29,16,125,392,4,10,32,12,0,0,0,0,324,0,82,66,52,122,0.2,1,0,0,0,1,0,0,0,0,0,0.666666666666667,1,1,0
"22030311325695036",0,1,1,87772,283,605040,11,4,41,11,20,2,15,6,11,94,108,1,9,29,7,2,0,0,0,155,0,19,37,23,49,0.7,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"22030311335299544",0,0,1,1496716,407,1921018,11,4,48,12,27,2,35,18,12,103,145,3,9,66,13,2,0,0,0,192,0,27,93,32,63,0.3,0,0,1,0,0,0,0,1,1,0,0.666666666666667,0,1,1
"22030311371418732",0,0,1,34262,260,407381,10,3,42,11,21,0,16,9,12,117,63,1,9,24,8,0,0,0,0,123,0,17,35,42,43,0.8,1,1,1,0,1,1,1,1,1,0,1,1,1,1
"22030311413430624",0,0,1,42012,374,454194,11,4,44,11,23,2,36,17,11,98,147,1,9,37,15,0,0,2,0,150,0,54,61,32,77,0.2,0,0,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1
"22030311415648652",0,0,1,200546,265,7010961,10,3,45,11,21,0,24,22,11,95,67,2,9,27,7,0,0,0,0,120,0,25,42,32,46,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030311444426548",0,0,1,35311,219,317482,10,3,42,11,20,0,14,10,11,93,56,1,9,17,7,0,0,0,0,118,0,9,26,25,41,0.7,1,1,1,1,0,1,0,0,1,1,0.666666666666667,0,1,1
"22030311465243610",0,0,1,20419,272,253865,11,6,42,11,21,7,13,6,15,93,100,3,9,19,6,3,0,2,2,149,0,19,36,25,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22030312032462776",0,0,1,34385,379,308923,11,4,40,11,26,17,17,1,15,128,160,1,9,22,8,8,4,5,0,196,0,28,48,44,63,0.6,0,0,1,0,1,1,0,1,1,1,0.666666666666667,0,1,1
"22030312124170240",0,0,1,75622,347,505797,11,4,47,12,23,10,34,20,11,95,112,3,9,44,8,6,4,0,0,199,0,33,33,25,57,0.8,1,0,1,1,1,1,1,1,0,1,0.666666666666667,1,1,0
"22030312135709916",0,0,1,42915,314,342247,11,4,41,12,20,6,18,8,11,94,104,1,9,53,9,2,4,0,0,159,0,15,69,27,44,0.8,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"22030312170152812",1,1,1,43828,317,565358,11,4,45,11,25,24,19,6,11,96,105,4,9,33,9,14,4,6,0,160,0,27,54,28,48,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"22030312180707652",0,0,1,66195,373,592091,11,4,51,13,24,14,27,14,11,116,128,4,9,40,9,6,6,2,0,186,5,22,44,44,72,0.6,1,1,0,1,1,1,0,0,1,0,0.666666666666667,0,1,1
"22030312200870130",0,0,1,189537,577,1164869,11,6,47,11,29,10,76,29,11,138,179,2,15,107,9,6,1,3,0,200,0,56,118,53,150,0.7,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"22030312252019610",0,0,1,0,292,528287,9,4,39,11,21,13,0,0,11,118,106,1,9,27,6,4,4,5,0,144,0,14,36,42,56,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030312371530892",0,0,0,51841,243,342415,11,4,41,11,21,4,17,12,12,94,69,1,9,18,6,2,2,0,0,130,0,11,27,26,49,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"22030312395162996",0,0,1,30404,280,324893,10,3,41,11,23,0,15,7,12,120,79,3,9,28,6,0,0,0,0,141,0,6,35,38,60,0.7,1,1,1,1,0,0,1,1,1,0,1,1,1,1
"22030312424392770",0,0,1,65447,376,546113,10,3,45,12,25,0,36,11,12,99,108,3,9,88,9,0,0,0,0,176,0,17,86,32,65,0.7,1,0,1,1,0,1,1,1,1,0,0.666666666666667,0,1,1
"22030312493221544",0,0,1,70046,295,537845,10,3,44,11,23,0,22,10,13,121,87,1,9,24,7,0,0,0,0,150,0,10,47,41,47,0.6,1,1,0,1,1,0,1,1,0,0,1,1,1,1
"22030313013451760",0,0,1,21642,310,799617,11,4,40,11,23,2,15,8,14,137,98,1,9,19,6,0,0,2,0,152,0,10,36,52,60,0.4,0,0,1,0,0,1,1,0,1,0,0.666666666666667,0,1,1
"22030313035921384",0,0,1,77068,294,623202,11,4,44,11,23,6,37,6,12,118,67,2,9,30,6,2,4,0,0,141,0,10,45,44,54,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"22030313062286470",0,0,1,91480,336,550383,11,6,46,11,22,23,19,15,11,119,94,2,9,35,8,8,6,9,0,154,0,17,52,44,69,0.9,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"22030313124104280",0,0,1,26032,343,298836,11,4,43,12,24,6,16,11,14,124,131,1,9,23,7,4,0,2,0,181,0,21,47,44,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22030313171000440",0,0,1,119693,653,4227102,10,3,48,12,30,0,48,15,13,157,211,3,9,184,12,0,0,0,0,215,22,42,86,80,208,0.4,0,0,0,1,0,1,0,1,1,0,0.666666666666667,0,1,1
"22030313291538696",1,0,1,35670,277,377209,11,4,43,11,22,2,16,7,11,101,97,2,9,25,6,2,0,0,0,144,0,11,41,32,49,0.6,0,1,1,0,1,1,1,0,1,0,1,1,1,1
"22030313295688840",0,0,1,44207,350,435954,10,3,43,11,25,0,17,10,11,122,144,4,9,24,8,0,0,0,0,172,0,26,50,41,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22030313395223370",0,0,1,0,300,224501,9,4,38,11,23,10,0,0,11,119,116,1,9,25,8,6,0,4,0,149,0,7,33,45,66,0.6,0,1,1,0,0,1,1,0,1,1,1,1,1,1
"22030313484317690",0,0,1,87006,327,1093918,11,4,46,11,23,5,29,13,11,118,86,2,9,46,7,3,2,0,0,165,0,23,44,42,53,0.8,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"22030314021336468",0,1,1,0,485,738253,9,4,46,12,25,14,0,0,12,101,265,4,9,63,16,9,2,3,0,225,2,128,46,22,62,0.5,1,1,1,0,0,1,0,0,1,0,0.666666666666667,1,0,1
"22030314152333060",0,0,1,56635,444,320980,10,3,47,12,22,0,23,20,12,143,173,2,9,52,9,0,0,0,0,221,0,31,68,50,74,0.6,1,1,0,0,0,1,0,1,1,1,1,1,1,1
"22030314165726984",0,0,1,43378,355,764665,11,6,50,12,27,10,20,6,13,103,145,4,9,36,8,7,2,0,1,185,0,29,50,32,59,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"22030314191333704",1,0,1,112371,365,1056042,11,6,48,11,25,36,26,17,13,99,114,4,9,40,6,12,7,16,1,184,0,8,43,36,94,0.9,1,1,1,1,1,1,0,1,1,1,0.666666666666667,0,1,1
"22030314310502276",0,0,1,114826,561,920334,11,4,49,12,30,8,67,32,13,114,222,8,9,73,14,3,0,5,0,311,0,82,65,44,59,0.6,0,1,1,1,1,0,1,0,1,0,1,1,1,1
"22030314322115420",0,0,1,0,372,659072,9,4,42,11,24,2,0,0,12,103,178,2,9,57,8,0,2,0,0,152,0,13,83,34,90,0.7,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"22030314324417550",0,0,1,97603,749,4070848,11,5,50,12,30,20,27,34,25,226,318,8,12,42,36,1,14,2,3,412,0,43,120,118,56,0.3,0,0,0,0,1,1,0,1,0,0,0.666666666666667,0,1,1
"22030314350732700",0,0,1,0,345,402380,9,4,43,11,24,20,0,0,13,99,139,2,9,53,9,6,6,8,0,213,0,13,36,26,57,0.6,1,1,1,1,1,1,0,0,0,0,0.666666666666667,0,1,1
"22030314421885156",1,0,1,51638,330,431851,11,4,46,11,28,12,26,17,13,104,90,2,9,50,6,6,2,4,0,154,0,18,44,30,84,0.3,0,0,0,0,1,1,0,1,0,0,1,1,1,1
"22030314524150896",0,0,1,88135,347,681129,11,4,44,12,23,6,33,17,11,120,100,2,9,41,7,6,0,0,0,155,0,20,67,47,58,0.5,1,0,1,0,0,1,0,1,1,0,0.666666666666667,1,0,1
"22030314551763960",0,0,1,51606,260,328548,11,4,41,11,20,10,23,5,12,92,78,1,9,22,7,6,2,2,0,136,0,8,30,33,53,0.5,0,0,1,1,0,0,1,1,1,0,0.666666666666667,1,1,0
"22030315004777336",0,0,1,936659,591,2074331,11,5,48,13,28,12,48,37,11,126,229,5,9,99,14,8,1,3,0,254,14,75,109,45,94,0.5,0,0,1,1,1,1,0,0,1,0,0.666666666666667,0,1,1
"22030315024398292",0,0,1,16122,456,161683,11,4,38,11,23,4,14,13,17,106,240,1,10,42,8,0,0,4,0,254,0,21,45,44,92,0.9,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"22030315095501150",0,0,1,17428,752,314764,11,4,41,11,24,22,10,13,18,222,389,3,26,33,15,8,8,6,0,367,0,46,74,107,158,0.4,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"22030315145344460",0,0,1,39787,243,364092,11,4,40,11,20,10,14,4,11,114,51,1,9,22,6,4,4,2,0,119,0,6,28,40,50,0.9,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"22030315213449544",0,0,1,102134,509,1044840,11,4,52,12,30,8,31,25,14,115,229,5,9,57,15,8,0,0,0,305,0,15,63,37,89,0.2,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"22030315214921610",0,0,1,39873,215,343003,10,3,41,11,21,0,12,4,13,94,54,1,9,20,7,0,0,0,0,115,0,8,29,25,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22030315314619240",0,0,1,24217,291,312675,10,3,40,11,22,0,14,2,11,120,105,1,9,21,7,0,0,0,0,146,0,15,40,40,50,0.9,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"22030315315446210",0,0,1,64579,323,541107,11,4,42,12,24,5,19,21,11,127,94,2,9,25,9,3,0,2,0,160,10,10,35,45,63,0.4,1,0,0,1,0,0,0,1,1,0,1,1,1,1
"22030316130286840",0,0,1,0,254,5626966,8,3,39,11,24,0,0,0,11,120,82,2,9,23,6,0,0,0,0,123,0,15,35,37,44,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"22030316152797910",0,0,1,47303,352,342450,11,4,43,11,22,6,25,20,11,97,142,2,9,28,11,4,0,2,0,166,0,40,39,34,73,0.4,1,0,1,1,0,0,0,0,1,0,0.666666666666667,1,1,0
"22030316203291784",1,0,1,39896,331,687388,10,3,44,11,26,0,18,8,11,137,118,2,9,21,6,0,0,0,0,143,0,14,66,48,60,0.8,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"22030316213597092",0,0,1,26302,283,224028,11,4,44,11,22,3,14,8,13,115,87,2,9,25,6,3,0,0,0,145,0,11,38,37,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22030316255483812",0,0,1,69959,367,564204,11,4,46,11,24,23,24,16,11,120,102,2,12,47,9,6,7,10,0,188,0,18,42,44,75,0.6,1,0,1,1,0,1,0,1,0,1,0.333333333333333,0,1,0
"22030316333084490",0,0,1,23747,325,353825,11,4,41,11,24,8,13,8,12,134,101,2,9,30,7,4,2,2,0,151,0,12,52,49,61,0.6,1,0,1,0,1,1,1,0,1,0,0.666666666666667,0,1,1
"22030316341821744",0,0,1,36088,515,456803,11,4,46,12,27,2,27,11,11,131,280,6,12,26,8,2,0,0,0,243,43,25,89,49,66,0.7,1,1,1,0,1,1,0,1,1,0,1,1,1,1
"22030316553961820",0,0,1,55015,435,505872,11,4,48,12,28,13,33,21,15,131,123,3,9,78,8,5,4,4,0,239,0,9,62,50,75,0.5,1,0,0,0,1,1,0,1,0,1,1,1,1,1
"22030317260762990",0,0,1,84006,286,545627,10,3,45,12,25,0,12,15,11,100,90,3,9,38,7,0,0,0,0,147,0,5,42,24,68,0.7,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"22030317333239428",0,0,1,102882,447,776968,11,4,53,12,29,8,41,41,13,128,120,4,12,70,9,4,0,4,0,241,0,33,36,40,97,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"22030317353069720",0,0,1,76968,473,1854044,11,4,45,11,26,6,37,12,15,124,126,2,9,132,9,4,0,2,0,181,0,30,160,42,60,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030317422066692",0,0,1,70733,243,463573,11,4,44,11,22,4,13,12,11,94,61,3,9,28,7,0,2,2,0,132,0,10,35,26,40,0.6,1,0,1,1,0,1,1,1,0,0,1,1,1,1
"22030317451077900",1,0,1,33467,295,254665,11,4,42,11,25,2,15,11,13,121,92,3,12,19,6,0,0,2,0,137,0,17,37,45,59,0.6,1,1,1,1,0,0,0,1,1,0,0.666666666666667,0,1,1
"22030317573822400",0,1,1,53054,272,655066,10,3,40,11,22,0,12,15,11,120,78,1,9,17,8,0,0,0,0,129,0,21,40,39,43,0.3,0,0,0,1,1,0,0,1,0,0,1,1,1,1
"22030318052686570",0,0,1,61421,341,603261,11,4,46,12,24,8,36,12,11,104,84,4,9,65,7,6,2,0,0,160,0,11,72,33,65,0.5,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"22030318081799860",0,0,1,55269,235,474186,10,3,42,11,21,0,14,5,11,93,73,2,9,20,7,0,0,0,0,116,0,11,32,24,52,0.9,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"22030318091092308",1,0,1,46574,304,343826,10,3,41,12,22,0,16,13,12,115,103,2,9,25,8,0,0,0,0,156,0,14,35,42,57,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"22030318113957100",0,0,1,70394,329,528797,11,4,43,12,24,3,10,12,13,98,150,2,9,21,10,3,0,0,0,195,0,31,37,25,41,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"22030318202242150",1,0,0,92471,349,747843,11,4,47,12,24,20,32,7,11,97,87,4,9,74,7,6,8,6,0,155,0,10,109,27,48,0.6,1,0,1,1,1,0,0,1,1,0,0.333333333333333,0,1,0
"22030318371318604",0,0,1,55285,393,537291,11,4,45,12,27,15,25,18,11,130,123,3,9,46,12,4,6,5,0,160,10,41,63,54,65,0.6,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"22030318454727950",0,1,1,50778,265,495104,11,6,42,11,22,10,18,10,11,96,78,2,9,24,6,2,2,5,1,139,0,9,43,24,50,0.8,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"22030318500554436",0,0,1,44823,313,376224,11,4,43,11,23,5,21,10,11,117,96,3,9,33,7,0,0,5,0,164,0,6,47,47,49,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"22030319150394412",0,0,1,0,416,291227,8,3,41,11,24,0,0,0,13,140,155,1,9,79,18,0,0,0,0,186,0,32,54,63,81,0.2,0,0,0,1,0,1,0,0,0,0,0.666666666666667,1,0,1
"22030319165479196",0,1,1,91356,498,679502,11,4,50,13,23,10,82,16,11,116,200,3,9,42,8,6,2,2,0,232,53,40,56,43,74,0.9,1,1,1,1,1,1,1,1,1,0,0.666666666666667,1,1,0
"22030319185451364",0,0,1,45173,307,378810,11,4,42,11,24,6,19,8,11,119,104,3,9,19,8,4,0,2,0,143,0,16,34,46,68,0.7,1,0,1,1,0,1,1,1,1,0,0.666666666666667,0,1,1
"22030319281862748",0,0,1,33485,273,316998,11,4,41,11,21,2,23,7,11,94,75,2,9,43,6,2,0,0,0,152,0,12,30,34,45,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030320182500250",1,0,1,73939,492,603719,11,4,44,11,23,4,32,12,13,99,205,1,9,103,13,0,2,2,0,237,0,97,52,24,82,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"22030320292365010",0,0,1,74931,352,518703,11,6,49,11,27,4,28,10,11,104,125,4,9,49,7,0,1,3,0,182,0,10,36,34,90,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030320554907204",0,0,1,34048,547,379088,11,4,46,11,31,2,23,9,17,143,299,4,12,28,9,0,0,2,0,279,0,52,51,56,109,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030321423554076",1,1,1,75699,275,484347,10,3,42,11,22,0,17,11,13,114,68,2,9,34,6,0,0,0,0,139,0,7,40,39,50,0.8,1,0,1,1,1,1,0,1,1,1,0.666666666666667,1,1,0
"22030321450202630",0,0,1,64028,361,563238,11,4,42,11,24,8,22,13,11,121,85,2,12,80,6,5,0,3,0,222,0,10,38,45,46,0.8,1,0,1,1,1,1,0,1,1,1,1,1,1,1
"22030321575019800",0,0,1,0,570,356468,9,4,42,11,27,18,0,0,19,143,294,1,9,76,9,6,6,6,0,263,0,55,83,75,94,0.4,0,0,1,0,1,1,0,0,1,0,0.333333333333333,0,1,0
"22030407331711532",0,0,1,38754,395,485714,11,6,42,11,23,33,33,6,15,118,144,1,9,28,7,16,10,7,0,218,0,15,47,48,67,0.7,1,1,1,0,1,1,0,0,1,1,1,1,1,1
"22030408001716668",1,0,0,62184,285,488752,11,4,43,12,20,2,24,10,11,94,93,1,9,33,7,0,0,2,0,144,0,6,46,26,63,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"22030408083255904",1,1,1,25565,271,252759,10,3,42,11,21,0,24,13,15,94,83,1,9,24,7,0,0,0,0,145,0,9,32,29,56,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"22030408092162000",0,0,1,34642,243,576342,11,4,40,11,23,2,13,5,13,96,80,1,9,16,7,0,2,0,0,133,0,8,31,29,42,0.6,1,1,0,1,0,0,1,0,1,1,0.666666666666667,0,1,1
"22030408150451744",0,0,1,44092,366,363894,10,3,43,11,23,0,24,16,11,100,177,1,9,19,8,0,0,0,0,177,0,34,50,42,63,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"22030408193558470",0,0,1,62128,311,4283503,10,3,44,12,24,0,17,14,11,95,131,4,9,23,6,0,0,0,0,177,0,8,37,26,63,0.4,0,0,1,0,0,0,1,1,1,0,1,1,1,1
"22030408262717056",0,0,1,49297,298,396700,11,4,42,11,20,13,19,10,11,94,104,1,9,29,7,7,4,2,0,158,0,22,35,25,58,0.9,1,1,1,1,1,1,1,1,1,0,0.666666666666667,1,1,0
"22030408294654300",1,1,1,101441,604,769754,11,4,49,13,24,2,72,28,12,104,194,5,15,154,17,2,0,0,0,360,26,23,90,48,57,0.5,1,0,0,0,1,1,0,1,1,0,0.333333333333333,0,1,0
"22030408325720544",0,0,1,117688,381,1106760,11,6,46,11,22,22,35,10,11,93,153,6,9,33,8,8,11,2,1,180,0,28,49,47,77,0.6,1,0,1,0,0,1,1,1,1,0,1,1,1,1
"22030408343232100",0,0,1,59176,348,688757,10,3,42,11,24,0,22,10,13,102,126,1,9,56,8,0,0,0,0,170,0,9,72,35,62,0.6,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"22030408353804416",0,1,1,112686,746,898966,11,4,49,12,32,10,44,13,27,148,258,6,9,217,13,4,2,4,0,324,0,35,112,55,220,0.2,0,0,0,0,0,1,0,0,1,0,0.333333333333333,0,0,1
"22030408410567460",0,0,1,58126,278,482289,10,3,44,11,24,0,23,7,12,115,74,5,9,26,6,0,0,0,0,148,0,7,33,43,47,0.8,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"22030408413053536",1,0,1,71962,292,387520,10,3,42,11,26,0,16,7,16,118,93,2,9,23,7,0,0,0,0,155,0,10,33,43,51,0.8,1,0,1,1,1,1,1,1,1,0,1,1,1,1
"22030408472344680",0,0,1,38767,261,479423,10,3,39,11,21,0,12,11,11,116,77,1,9,17,6,0,0,0,0,130,0,12,32,39,48,0.7,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"22030408492247036",1,1,1,46637,279,533636,11,4,42,11,23,2,17,9,11,117,69,4,9,28,12,2,0,0,0,134,0,7,33,39,66,0.5,1,0,1,0,0,0,1,1,0,1,1,1,1,1
"22030408502713200",0,0,1,39261,258,474620,11,4,41,11,22,6,20,4,11,117,64,2,9,17,7,4,2,0,0,129,0,6,31,42,50,0.8,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"22030408553189348",0,0,1,65119,305,573976,11,4,41,11,24,2,12,5,11,122,116,2,9,19,6,2,0,0,0,156,0,15,44,40,50,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,0,1,1
"22030409012878760",1,1,1,39413,265,1297928,10,3,41,11,23,0,12,13,12,97,95,2,9,18,6,0,0,0,0,134,0,12,32,30,57,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1,1
