"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page4","n_page5","n_page6","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","n_wildlifecenter","n_flaghouse","correctness","q14","q15","q16","q17","q18","cp1","cp2","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13"
"21090517070048900",0,0,1,22048,473,1433667,11,4,51,12,35,4,11,21,77,160,164,3,8,16,8,0,0,0,2,0,2,0,254,0,9,0,0,52,125,33,0.4,0,0,1,0,1,0.666666666666667,0.8,0,1,1,1,1,1,0,1,1,1,0,1,1
"21090517120122040",0,1,0,36323,464,741355,11,4,54,12,35,41,18,18,76,124,149,4,11,16,6,0,0,0,14,10,17,0,279,0,11,0,0,46,101,27,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21090517163463116",0,0,1,36764,600,756988,11,6,55,12,37,35,22,16,76,134,270,4,14,22,6,2,2,2,9,13,4,3,245,0,10,0,0,45,271,29,0.8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21090517282654936",0,1,1,55006,664,988725,11,5,55,13,33,9,26,24,77,117,357,5,15,24,9,0,0,2,3,2,2,0,442,0,17,0,0,60,111,34,0.6,0,0,1,1,1,1,0.6,1,1,1,1,1,1,0,1,1,0,1,0,0
"21090517312666636",1,1,1,44530,439,675370,11,5,58,13,36,7,15,18,76,136,150,4,8,14,10,0,0,0,1,4,2,0,250,0,23,18,0,39,77,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21090517432018830",0,0,1,51565,453,569477,11,6,55,14,36,26,16,17,58,104,186,4,10,25,6,0,0,1,5,13,7,0,245,0,10,0,0,52,113,33,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21090517433023780",0,0,1,0,384,488155,8,3,49,12,31,0,0,0,60,97,186,4,8,20,8,0,0,0,0,0,0,0,224,0,6,0,0,36,91,27,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090517502448564",0,0,1,0,626,833575,9,4,51,13,33,2,0,0,59,128,383,4,8,24,17,0,0,0,0,2,0,0,387,0,59,0,0,49,104,27,0.6,1,0,0,1,1,1,0.6,1,1,1,1,1,1,1,0,1,0,0,1,0
"21090518111168320",1,0,1,75507,440,2353580,11,6,54,13,36,4,16,24,75,127,158,5,8,15,7,0,0,1,3,0,0,0,242,0,10,0,0,49,110,29,0.4,0,0,1,0,1,0.666666666666667,0.4,0,1,1,0,0,0,0,1,1,1,0,1,0
"21090518231126668",0,1,1,41598,466,721561,11,4,56,13,36,21,16,11,79,122,177,6,11,16,6,0,0,0,11,8,2,0,282,0,12,0,0,44,101,27,0.6,1,0,1,0,1,1,0.7,1,1,1,1,1,1,1,0,1,0,1,1,0
"21090518275279348",0,0,1,49072,397,749925,11,4,55,12,33,6,17,13,75,124,117,4,8,24,8,0,0,0,2,2,2,0,224,0,9,0,0,38,97,29,0.6,1,0,1,0,1,0.666666666666667,0.6,0,1,1,1,1,1,1,0,0,0,1,1,0
"21090518291251150",0,0,1,24423,476,598914,11,4,51,12,33,4,20,10,61,101,244,4,8,16,7,0,0,0,0,2,2,0,243,0,11,0,0,48,146,28,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,0,1,1,1,0
"21090518340085850",0,0,1,53816,849,632365,11,5,60,15,41,18,22,40,63,111,509,4,14,53,14,0,0,0,1,9,8,0,468,0,18,37,22,99,171,34,0.8,0,1,1,1,1,1,0.7,1,1,1,1,0,1,1,0,1,1,1,1,0
"21090518431813620",0,0,1,36140,437,590393,11,4,51,12,34,2,17,10,75,122,173,4,8,18,7,0,0,0,0,2,0,0,220,0,17,0,0,40,136,24,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090519112138964",0,0,1,38568,724,633898,11,4,55,12,34,2,23,19,75,127,433,4,13,17,10,0,0,0,0,2,0,0,294,0,20,0,0,62,316,32,0.8,1,0,1,1,1,1,0.5,1,1,1,1,0,0,1,0,1,1,0,1,0
"21090519295626576",0,0,1,0,862,685277,8,3,51,12,33,0,0,0,89,124,594,4,8,29,13,0,0,0,0,0,0,0,553,0,31,0,0,124,109,45,0.4,1,0,1,0,0,1,0.7,1,1,1,1,1,1,1,1,1,0,0,1,0
"21090519364841676",0,0,1,47347,511,555047,11,4,55,12,34,2,20,27,80,121,198,5,11,38,8,0,0,0,0,2,0,0,266,0,14,0,0,59,147,25,0.8,1,1,1,0,1,1,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1
"21090519394954200",0,0,1,0,516,729752,9,4,49,12,32,11,0,0,58,99,307,5,8,19,8,0,0,0,3,6,2,0,318,0,16,0,0,56,99,27,0.6,1,0,0,1,1,1,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1
"21090520215960816",0,0,1,56148,832,788035,11,4,58,15,47,30,22,58,60,152,447,5,11,30,16,0,0,0,14,12,4,0,354,57,34,51,10,72,210,44,0.8,0,1,1,1,1,0.666666666666667,0.5,1,1,0,0,0,1,1,1,0,1,1,0,0
"21090520242891930",0,0,1,45105,415,532493,10,3,51,12,34,0,10,14,57,116,179,5,8,17,8,0,0,0,0,0,0,0,207,0,11,0,0,46,120,31,0.8,0,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090520323055384",0,0,1,41805,458,657221,11,4,55,12,35,2,14,19,63,108,199,4,8,32,8,0,0,0,0,0,2,0,235,0,10,0,0,64,105,44,0.6,0,0,1,1,1,1,0.8,1,1,1,1,1,1,0,1,1,0,1,1,1
"21090520380612470",1,1,1,43068,627,1398709,11,4,57,13,33,26,26,31,61,111,326,3,8,26,8,0,0,0,8,10,8,0,303,0,21,0,0,70,207,26,0.6,1,0,1,0,1,1,0.1,1,1,1,0,0,0,0,0,0,0,0,1,0
"21090521334246664",1,1,1,87649,1157,2125316,11,4,57,16,40,27,20,134,54,126,691,4,8,43,49,0,0,0,10,9,8,0,531,38,68,32,31,226,160,71,0.4,0,0,0,1,1,1,0.2,1,1,1,1,0,0,0,0,0,0,1,0,0
"21090521365622250",0,0,0,40596,702,881416,11,4,55,13,40,5,10,36,78,144,376,4,8,22,18,0,0,0,0,5,0,0,363,0,41,0,0,86,180,32,0.8,0,1,1,1,1,0.666666666666667,0.5,0,1,1,0,0,1,1,1,1,0,0,1,0
"21090521513307404",0,0,1,35284,385,642167,10,3,54,13,33,0,18,14,58,101,152,4,8,21,8,0,0,0,0,0,0,0,207,0,35,0,0,44,71,28,0.6,1,1,0,0,1,1,0.7,1,1,1,1,0,1,1,1,1,0,1,1,0
"21090522235082144",0,0,1,50493,376,737642,11,4,52,12,34,8,12,11,70,128,108,3,8,20,7,0,0,0,6,2,0,0,207,0,7,0,0,42,94,26,0.8,1,1,1,0,1,1,0.7,1,1,1,1,0,1,1,0,1,1,1,1,0
"21090522264133580",1,1,1,114701,982,56473971,11,6,61,15,37,21,26,110,59,120,561,7,8,37,32,0,0,0,4,13,4,0,505,0,73,75,17,58,201,53,0.6,1,0,0,1,1,1,0.4,1,1,1,1,0,0,1,1,0,0,0,1,0
"21090600472675824",1,0,1,128714,698,1643542,11,4,55,14,38,15,22,34,73,137,306,3,8,56,43,0,0,0,7,6,2,0,321,0,74,4,0,105,159,35,0.6,0,0,1,1,1,1,0.7,1,1,1,1,1,1,1,0,1,0,0,1,1
"21090604223952150",0,0,1,115653,1039,1144701,11,4,70,16,41,11,48,65,73,148,598,6,16,53,20,0,0,0,0,11,0,0,424,25,47,22,17,147,327,30,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"21090607254085684",0,0,1,0,587,84265294,9,4,50,13,35,21,0,0,75,130,317,6,8,20,9,0,0,0,6,6,9,0,369,0,10,0,0,50,133,25,0.6,0,1,0,1,1,1,0.5,1,1,1,1,0,1,0,0,1,0,1,1,0
"21090607452831490",0,0,1,44581,655,664891,11,4,56,13,31,4,30,18,89,116,353,4,11,21,8,0,0,0,2,0,2,0,357,0,13,0,0,58,196,31,0.4,1,0,0,0,1,1,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1
"21090608085359180",1,0,1,181755,926,1868385,11,6,64,16,40,37,44,87,59,127,486,7,11,45,22,0,0,1,8,18,10,0,462,3,88,26,10,146,155,36,0.4,1,0,0,0,1,1,0.7,1,1,1,1,0,1,1,1,0,1,1,1,0
"21090608182887810",0,0,1,26413,418,506549,11,4,52,12,37,33,17,17,58,108,150,4,8,15,7,0,0,0,11,10,12,0,206,0,6,0,0,49,113,44,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1
"21090608253993336",0,0,1,35306,398,627725,11,4,55,12,33,10,19,15,75,118,111,5,14,24,6,0,0,0,6,2,2,0,236,0,8,0,0,48,78,28,0.8,1,0,1,1,1,1,0.7,1,1,1,1,1,0,1,1,1,1,0,1,0
"21090608490646270",0,0,1,39167,655,408733,10,3,59,12,41,0,21,26,82,143,313,5,20,32,12,0,0,0,0,0,0,0,328,0,43,0,0,61,171,52,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090608544718788",0,1,1,48500,570,801473,10,3,55,12,38,0,22,14,60,111,311,4,8,32,7,0,0,0,0,0,0,0,256,0,11,0,0,62,213,28,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21090608591311330",0,0,1,0,460,384183,8,3,50,12,32,0,0,0,60,99,266,5,8,15,6,0,0,0,0,0,0,0,255,0,9,0,0,69,101,26,0.8,1,1,0,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"21090609124188496",0,0,1,50199,566,957418,11,4,58,13,36,21,25,26,58,105,217,4,13,88,8,0,0,0,10,4,7,0,336,0,7,0,0,54,129,40,0.4,1,0,1,0,0,1,0.3,1,1,1,1,0,0,0,1,0,0,1,0,0
"21090609165943516",0,0,1,115239,456,84189039,11,4,53,12,34,14,17,22,76,127,157,6,8,21,7,0,0,0,4,6,4,0,282,0,8,0,0,47,87,32,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,1,1,1,1,0,0,0
"21090609192414204",0,0,1,135294,697,1038045,11,4,64,14,40,8,33,33,75,134,329,4,17,48,15,0,0,0,4,2,2,0,375,0,43,14,0,93,134,38,0.6,0,0,1,1,1,1,0.7,1,1,1,1,0,1,1,1,1,0,1,1,0
"21090609302210576",0,0,1,0,656,938894,8,3,48,13,33,0,0,0,77,122,412,4,8,22,10,0,0,0,0,0,0,0,380,0,52,0,0,65,133,26,0.6,1,1,0,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090609361772536",1,0,1,64661,538,906867,11,4,61,13,36,22,33,29,59,105,221,4,14,43,7,0,0,0,14,6,2,0,313,0,14,0,0,88,93,30,0.6,0,0,1,1,1,1,0.5,1,1,1,0,0,1,1,0,1,0,0,1,1
"21090610001114004",0,0,1,54376,611,23884303,11,6,57,15,32,43,38,41,76,124,187,5,12,73,11,0,0,0,18,10,15,0,333,3,13,8,0,112,105,37,0.4,0,0,0,1,1,1,0.1,1,1,1,0,0,0,0,0,1,0,0,0,0
"21090610191091252",0,0,1,50159,531,763980,11,4,58,13,38,11,29,12,59,114,253,4,14,24,10,0,0,0,3,8,0,0,261,0,18,0,0,44,173,35,1,1,1,1,1,1,1,0.6,1,1,1,1,0,1,1,1,1,0,0,1,0
"21090610263866976",0,0,1,0,491,666559,9,4,52,12,33,14,0,0,60,115,244,4,11,33,9,0,0,0,2,6,6,0,235,0,13,0,0,45,154,44,0.8,1,0,1,1,1,0.666666666666667,0.5,0,1,1,1,0,1,1,0,0,0,1,1,0
"21090610272719348",0,0,1,0,691,761653,9,4,58,12,35,5,0,0,80,173,337,3,14,59,19,0,0,0,0,0,5,0,314,0,41,0,0,114,183,39,0.8,1,1,1,0,1,1,0.8,1,1,1,1,0,1,1,0,1,1,1,1,1
"21090610331001956",0,0,1,120681,731,1664465,11,4,65,13,38,26,42,22,76,127,334,6,14,71,12,0,0,0,6,10,10,0,395,0,13,0,0,107,173,43,1,1,1,1,1,1,1,0.5,1,1,1,1,0,1,1,0,0,0,1,1,0
"21090610341529176",0,0,1,28571,448,483061,10,3,52,13,36,0,16,10,58,105,190,5,8,49,6,0,0,0,0,0,0,0,240,0,7,0,0,65,103,33,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21090610355540948",0,0,1,57060,491,959274,11,4,52,13,37,2,20,13,60,111,235,8,8,23,10,0,0,0,2,0,0,0,304,0,18,0,0,56,82,31,0.8,1,0,1,1,1,1,0.5,1,1,1,1,0,1,0,0,1,0,1,1,0
"21090610373726716",1,0,1,38699,393,503841,11,4,52,12,30,4,17,10,60,96,175,4,8,12,6,0,0,0,2,2,0,0,228,0,8,0,0,46,86,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21090610423242720",1,1,1,41129,643,2677723,11,4,59,12,45,6,25,23,77,151,252,4,14,79,11,0,0,0,0,6,0,0,314,0,35,0,0,94,171,29,0.8,1,0,1,1,1,0.666666666666667,0.4,0,1,1,1,0,0,1,0,1,0,0,1,0
"21090611015128430",0,0,1,0,719,720442,9,4,51,15,38,23,0,0,84,141,361,4,6,81,18,0,0,0,8,6,9,0,400,0,34,13,5,70,170,27,0.6,1,0,0,1,1,0.666666666666667,0.4,0,1,1,0,0,1,1,1,0,0,0,1,0
"21090611291075116",0,0,1,0,435,830630,9,4,50,12,36,6,0,0,76,126,188,4,11,16,7,0,0,0,0,2,4,0,222,0,6,0,0,39,140,28,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090611335754896",0,0,1,49613,445,796547,11,4,53,13,36,24,16,10,73,124,152,4,11,24,6,0,0,2,12,5,5,0,249,0,7,0,0,52,111,26,0.8,1,1,1,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090611335821064",0,0,1,45450,633,776965,11,4,54,13,34,2,19,25,79,130,333,5,8,23,8,0,0,0,0,2,0,0,349,0,16,0,0,54,174,40,0.6,0,1,1,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090611342244904",0,0,1,44298,520,983618,10,3,51,13,32,0,10,47,76,135,210,3,6,12,20,0,0,0,0,0,0,0,275,0,70,0,0,62,86,27,0.4,0,0,1,0,1,1,0.3,1,1,1,0,0,0,0,1,0,1,0,1,0
"21090611414662388",0,0,1,28796,499,652828,11,4,53,14,35,9,8,46,62,108,226,6,6,13,14,0,0,0,0,3,6,0,268,0,19,14,0,56,114,28,0.4,0,0,1,1,0,0.666666666666667,0.4,0,1,1,1,0,1,1,0,0,0,0,1,0
"21090611431481470",0,0,1,0,533,1902428,9,4,55,12,34,3,0,0,58,118,282,4,11,47,9,0,0,0,0,3,0,0,256,0,7,0,0,63,183,24,0.4,0,1,0,0,1,1,0.7,1,1,1,1,0,1,1,1,1,0,1,1,0
"21090611595888996",0,0,1,33611,378,813968,11,4,47,13,27,39,10,13,31,137,117,3,8,12,7,0,0,0,12,12,15,0,185,0,7,0,0,48,110,28,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1
"21090612220583200",0,1,1,51153,571,536003,11,4,56,12,36,2,25,12,68,104,285,6,17,44,7,0,0,0,2,0,0,0,346,0,15,0,0,74,106,30,0.6,0,1,0,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"21090612281826856",0,0,1,28551,392,603293,10,3,51,12,36,0,12,24,74,148,104,5,6,10,8,0,0,0,0,0,0,0,197,0,8,0,0,47,107,33,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"21090612404487796",0,0,1,0,607,651887,9,4,54,12,34,26,0,0,66,102,310,4,8,82,8,0,0,2,12,8,4,0,371,0,7,0,0,90,112,27,1,1,1,1,1,1,1,0.5,1,1,1,1,0,1,0,0,1,0,1,1,0
"21090612494261264",1,1,1,60516,581,719885,10,3,53,12,32,0,25,10,85,121,269,3,8,53,6,0,0,0,0,0,0,0,332,0,14,0,0,57,151,27,0.6,1,0,0,1,1,1,0.7,1,1,1,1,1,1,1,0,1,0,1,1,0
"21090612540385580",0,0,1,91907,779,1005162,11,6,69,16,43,11,44,57,60,114,354,9,17,93,19,0,0,0,1,6,4,0,414,26,33,16,18,138,95,39,0.6,1,0,1,0,1,0.666666666666667,0.6,0,1,1,1,0,1,0,1,1,1,0,0,1
"21090613231665630",0,0,1,0,1084,446434,9,4,50,14,33,34,0,0,89,129,763,6,8,40,14,0,0,0,8,14,12,0,601,44,35,0,0,106,251,47,0.8,0,1,1,1,1,1,0.5,1,1,1,0,1,1,0,1,1,0,0,1,0
"21090613304353704",0,0,1,0,506,497577,8,3,52,13,32,0,0,0,66,99,290,4,8,32,6,0,0,0,0,0,0,0,310,0,10,0,0,73,88,25,0.6,0,1,0,1,1,1,0.5,1,1,1,1,0,0,1,1,1,0,0,1,0
"21090613382917930",0,0,1,0,1131,679936,9,4,54,16,39,4,0,0,79,148,847,3,10,20,19,0,0,0,0,4,0,0,596,66,96,23,12,102,203,33,0.8,1,1,0,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090613403469524",0,0,1,53927,590,797265,11,4,56,12,36,16,24,17,79,139,260,5,14,29,6,0,0,0,4,8,4,0,266,0,13,0,0,42,232,37,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21090613560717656",0,0,1,39590,493,792932,11,6,56,13,37,28,18,20,71,151,162,4,12,20,6,0,0,1,11,8,8,0,270,0,7,0,0,55,127,34,0.2,0,0,0,0,1,0.333333333333333,0.5,0,1,0,0,0,1,1,0,0,1,1,1,0
"21090614065441584",0,0,1,54912,483,8424159,11,4,57,12,33,4,21,19,72,126,180,4,10,37,9,0,0,0,0,2,2,0,275,0,9,0,0,55,109,35,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,0,1,1,1,1,1,1,0
"21090614135264056",1,0,1,41147,633,708078,11,6,59,12,34,41,35,23,57,103,255,3,22,80,13,0,0,0,19,14,8,0,327,0,31,0,0,77,130,68,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090614241106550",0,0,1,43649,603,572840,11,4,59,12,41,11,22,22,67,120,276,4,22,48,10,0,0,0,0,9,2,0,322,0,11,0,0,67,161,42,1,1,1,1,1,1,1,0.6,1,1,1,1,0,1,1,1,1,0,0,0,1
"21090614262717264",0,0,1,41429,473,668672,11,5,51,12,35,6,17,29,74,125,189,3,8,13,8,0,0,1,3,2,0,0,261,0,7,0,0,48,106,51,0.4,0,1,0,0,1,0.666666666666667,0.6,1,0,1,1,0,0,1,1,0,1,0,1,1
"21090614281350150",0,0,1,25348,348,551535,10,3,47,12,33,0,10,10,57,102,135,5,6,12,10,0,0,0,0,0,0,0,201,0,9,0,0,44,67,27,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21090614505756816",0,0,1,50735,497,641736,11,4,54,13,37,3,13,13,75,135,204,4,14,28,7,0,0,0,0,3,0,0,286,0,11,0,0,49,123,28,0.6,1,0,1,0,1,0.666666666666667,0.7,0,1,1,1,0,1,0,1,1,1,1,1,0
"21090614541972756",1,0,1,41844,487,673698,11,4,57,13,40,8,16,12,63,107,232,8,14,18,8,0,0,0,2,4,2,0,291,0,13,0,0,49,103,31,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,0,1,1,1,1,1,0
"21090615310931890",0,0,1,86957,684,1204572,11,4,53,15,37,6,16,29,53,127,401,6,6,24,15,0,0,0,4,2,0,0,276,46,53,5,0,103,169,32,0.8,1,1,0,1,1,0.666666666666667,0.4,0,1,1,1,0,0,0,1,0,1,1,0,0
"21090615331758144",0,0,1,30982,401,653001,11,6,49,12,35,24,15,13,69,126,121,3,8,15,6,0,0,6,10,6,2,0,217,0,10,0,0,37,109,28,0.8,1,1,0,1,1,0.666666666666667,0.8,0,1,1,1,0,1,1,1,1,1,1,1,0
"21090616044212190",0,0,1,23520,440,665802,11,4,51,13,33,41,12,21,53,102,167,4,8,22,9,0,0,2,14,15,10,0,240,0,11,0,0,76,82,31,0.8,0,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"21090616113488796",0,1,1,72835,670,1026073,11,4,60,14,38,16,33,59,59,119,320,3,20,27,13,0,0,0,2,8,6,0,370,0,48,16,0,48,154,34,1,1,1,1,1,1,1,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1
"21090616190712400",0,0,1,63142,515,819477,11,6,55,12,34,23,24,18,58,101,222,4,8,49,7,2,2,2,2,9,4,2,210,0,13,0,0,56,182,54,1,1,1,1,1,1,0.666666666666667,0.4,0,1,1,1,0,0,0,0,1,1,0,1,0
"21090616260996816",0,0,1,0,702,560853,9,4,46,13,37,4,0,0,65,116,477,4,6,20,9,0,0,0,0,4,0,0,242,0,15,0,3,44,365,33,0.4,1,0,0,0,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090616270054580",0,0,1,21782,360,462555,10,3,49,12,31,0,9,9,77,119,118,4,6,11,6,0,0,0,0,0,0,0,208,0,6,0,0,38,83,25,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,0,1,1,1,1,1,0
"21090616311489270",0,0,1,33215,461,850858,11,6,50,12,32,21,18,14,60,99,210,6,8,17,7,2,2,2,4,5,4,2,262,0,9,0,0,53,109,28,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,0,1,1,1,0,1,0
"21090616442240316",0,0,1,114576,779,91368755,11,6,66,15,39,60,34,26,74,131,374,6,12,44,17,7,8,9,14,12,4,6,536,0,41,17,10,47,103,25,0.8,1,0,1,1,1,0.666666666666667,0.7,0,1,1,1,0,0,1,1,1,1,1,1,0
"21090616493064240",0,0,1,152881,486,2837726,11,6,54,13,38,8,17,10,56,113,231,3,17,21,9,0,0,0,1,7,0,0,244,0,15,0,0,39,158,30,0.8,0,1,1,1,1,0.666666666666667,0.1,0,1,1,1,0,0,0,0,0,0,0,0,0
"21090616500494976",0,0,1,68544,703,1732644,11,5,59,14,36,19,21,49,67,117,363,3,12,36,15,2,2,2,4,4,0,5,398,0,31,19,0,74,141,40,0.6,1,0,0,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"21090617020473772",0,0,1,19100,327,540324,11,4,51,12,34,14,11,5,53,103,104,4,8,18,6,0,0,0,5,9,0,0,168,0,5,0,0,33,96,25,0.6,1,1,0,0,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21090617084210056",0,0,1,49699,367,609975,11,4,50,12,32,10,18,12,54,102,135,3,8,17,7,0,0,4,4,2,0,0,189,0,8,0,0,51,90,29,1,1,1,1,1,1,1,0.7,1,1,1,1,0,1,1,0,1,0,1,1,1
"21090617171818376",0,0,1,44308,400,493626,10,3,50,12,31,0,18,13,75,118,134,3,8,21,9,0,0,0,0,0,0,0,209,0,11,0,0,51,101,28,0.8,1,0,1,1,1,0.666666666666667,0.6,0,1,1,0,1,1,0,0,1,1,1,1,0
"21090617410773330",0,0,1,27530,421,543358,11,4,53,12,33,18,19,8,74,119,147,4,11,14,6,0,0,2,2,12,2,0,236,0,10,0,0,39,107,29,0.8,1,1,1,0,1,1,0.6,1,1,1,1,0,1,1,1,1,0,1,0,0
"21090617490661576",0,0,1,44742,367,539109,11,4,51,12,31,44,12,8,59,97,115,4,8,13,6,0,0,2,14,16,12,0,213,0,6,0,0,41,76,31,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090618043578508",0,0,1,64191,528,634088,11,4,60,14,36,18,31,48,58,120,191,3,13,27,18,0,0,0,8,2,8,0,243,27,12,32,0,57,124,33,0.8,1,0,1,1,1,0.666666666666667,0.4,0,1,1,1,0,0,1,1,0,0,0,1,0
"21090618175868748",0,0,1,57990,776,1060334,11,5,61,16,38,27,25,58,55,134,407,5,8,40,16,0,0,2,14,7,4,0,310,44,109,24,30,94,138,27,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,0,0,1,0
"21090618280439544",1,1,1,99903,729,1675772,11,5,55,13,38,28,29,60,56,121,362,5,17,30,20,2,1,4,4,3,14,0,423,0,68,0,0,72,124,42,0.4,0,0,1,0,1,0,0.4,0,0,0,0,0,0,1,1,1,0,0,1,0
"21090618302438108",0,0,1,139719,1231,1731160,11,6,65,16,43,47,25,136,61,154,658,6,23,72,48,2,2,3,8,14,16,2,561,95,93,61,38,145,181,57,0.2,0,0,0,0,1,1,0.2,1,1,1,0,0,0,0,1,1,0,0,0,0
"21090618304790784",0,0,1,39077,548,413704,10,3,59,12,35,0,21,37,82,122,216,4,14,41,10,0,0,0,0,0,0,0,311,0,26,0,0,61,99,51,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21090618440331376",0,0,1,75566,573,726220,10,3,60,12,35,0,22,34,81,126,243,4,11,38,13,0,0,0,0,0,0,0,295,0,27,0,0,88,136,27,0.8,1,1,0,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21090618514262704",0,0,1,52225,708,920273,10,3,54,12,36,0,18,55,67,114,384,5,8,41,15,0,0,0,0,0,0,0,331,0,34,0,0,162,139,42,0.8,1,0,1,1,1,1,0.5,1,1,1,1,1,1,1,0,0,0,1,0,0
"21090619092856556",0,0,1,46435,433,1515088,10,3,51,12,33,0,16,26,59,102,191,4,8,15,11,0,0,0,0,0,0,0,212,0,7,0,0,43,141,30,0.6,0,1,0,1,1,1,0.5,1,1,1,1,0,1,0,0,1,0,1,1,0
"21090620005687064",0,0,1,95108,1141,4973829,11,5,61,16,40,37,45,78,76,180,593,7,16,76,32,0,0,7,16,8,6,0,590,25,62,29,10,94,263,68,0.6,0,0,1,1,1,0.666666666666667,0.2,0,1,1,0,0,0,0,0,0,1,0,1,0
"21090620325145576",0,0,1,25263,385,515479,10,3,50,12,32,0,16,20,61,104,143,3,8,17,12,0,0,0,0,0,0,0,196,0,50,0,0,42,65,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21090620381976124",0,0,1,46900,437,828825,11,4,55,12,35,3,21,9,81,127,150,4,8,27,6,0,0,0,3,0,0,0,256,0,8,0,0,47,99,27,1,1,1,1,1,1,1,0.5,1,1,1,0,1,1,1,0,1,0,0,1,0
"21090620405236396",0,0,1,40192,486,893948,11,6,54,13,35,47,17,22,56,107,195,4,9,21,7,2,2,5,9,14,12,3,273,0,8,0,0,47,125,33,0.4,1,0,0,0,1,1,0.5,1,1,1,1,0,1,0,1,1,0,0,1,0
"21090621142219772",0,0,1,0,1608,1948763,9,6,68,16,38,62,0,0,60,118,1157,8,10,108,84,4,2,10,24,8,6,8,733,169,104,113,27,244,186,32,0.4,0,0,1,0,1,0.333333333333333,0.3,0,1,0,0,0,0,1,1,0,0,0,1,0
"21090621212194740",1,1,1,77702,918,1096649,11,4,60,14,40,6,24,33,62,112,569,6,14,78,13,0,0,0,0,0,6,0,423,0,37,0,0,186,236,36,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,1,1,1,0,0,1,0
